"","x","y","type"
"528",0.22022022022022,0.389384883840873,"Normal"
"529",0.228228228228228,0.388686335817871,"Normal"
"530",0.236236236236236,0.387964160736805,"Normal"
"531",0.244244244244245,0.387218495031049,"Normal"
"532",0.252252252252252,0.386449479390916,"Normal"
"533",0.26026026026026,0.385657258719425,"Normal"
"534",0.268268268268268,0.3848419820868,"Normal"
"535",0.276276276276276,0.384003802683735,"Normal"
"536",0.284284284284285,0.38314287777343,"Normal"
"537",0.292292292292292,0.382259368642425,"Normal"
"538",0.3003003003003,0.381353440550259,"Normal"
"539",0.308308308308308,0.380425262677969,"Normal"
"540",0.316316316316316,0.379475008075448,"Normal"
"541",0.324324324324325,0.378502853607702,"Normal"
"542",0.332332332332332,0.377508979900006,"Normal"
"543",0.34034034034034,0.376493571282005,"Normal"
"544",0.348348348348348,0.375456815730761,"Normal"
"545",0.356356356356356,0.374398904812801,"Normal"
"546",0.364364364364365,0.373320033625156,"Normal"
"547",0.372372372372372,0.372220400735444,"Normal"
"548",0.38038038038038,0.37110020812101,"Normal"
"549",0.388388388388388,0.369959661107154,"Normal"
"550",0.396396396396397,0.368798968304465,"Normal"
"551",0.404404404404405,0.3676183415453,"Normal"
"552",0.412412412412412,0.366417995819425,"Normal"
"553",0.42042042042042,0.365198149208855,"Normal"
"554",0.428428428428428,0.363959022821904,"Normal"
"555",0.436436436436437,0.362700840726495,"Normal"
"556",0.444444444444445,0.361423829882744,"Normal"
"557",0.452452452452452,0.360128220074839,"Normal"
"558",0.46046046046046,0.358814243842273,"Normal"
"559",0.468468468468468,0.357482136410418,"Normal"
"560",0.476476476476477,0.356132135620502,"Normal"
"561",0.484484484484485,0.354764481859011,"Normal"
"562",0.492492492492492,0.353379417986526,"Normal"
"563",0.5005005005005,0.351977189266053,"Normal"
"564",0.508508508508508,0.350558043290856,"Normal"
"565",0.516516516516517,0.349122229911825,"Normal"
"566",0.524524524524525,0.347670001164422,"Normal"
"567",0.532532532532533,0.346201611195215,"Normal"
"568",0.54054054054054,0.344717316188045,"Normal"
"569",0.548548548548548,0.343217374289848,"Normal"
"570",0.556556556556557,0.341702045536168,"Normal"
"571",0.564564564564565,0.340171591776383,"Normal"
"572",0.572572572572573,0.338626276598684,"Normal"
"573",0.58058058058058,0.337066365254824,"Normal"
"574",0.588588588588588,0.335492124584683,"Normal"
"575",0.596596596596597,0.333903822940662,"Normal"
"576",0.604604604604605,0.33230173011195,"Normal"
"577",0.612612612612613,0.330686117248681,"Normal"
"578",0.62062062062062,0.329057256786028,"Normal"
"579",0.628628628628628,0.327415422368237,"Normal"
"580",0.636636636636637,0.325760888772662,"Normal"
"581",0.644644644644645,0.324093931833804,"Normal"
"582",0.652652652652653,0.322414828367396,"Normal"
"583",0.66066066066066,0.32072385609456,"Normal"
"584",0.668668668668668,0.319021293566066,"Normal"
"585",0.676676676676677,0.317307420086723,"Normal"
"586",0.684684684684685,0.31558251563992,"Normal"
"587",0.692692692692693,0.313846860812361,"Normal"
"588",0.7007007007007,0.312100736719007,"Normal"
"589",0.708708708708708,0.310344424928268,"Normal"
"590",0.716716716716717,0.308578207387456,"Normal"
"591",0.724724724724725,0.306802366348536,"Normal"
"592",0.732732732732733,0.305017184294205,"Normal"
"593",0.74074074074074,0.303222943864308,"Normal"
"594",0.748748748748748,0.301419927782648,"Normal"
"595",0.756756756756757,0.299608418784177,"Normal"
"596",0.764764764764765,0.29778869954263,"Normal"
"597",0.772772772772773,0.295961052598604,"Normal"
"598",0.780780780780781,0.294125760288111,"Normal"
"599",0.788788788788788,0.292283104671645,"Normal"
"600",0.796796796796797,0.290433367463758,"Normal"
"601",0.804804804804805,0.288576829963198,"Normal"
"602",0.812812812812813,0.286713772983616,"Normal"
"603",0.820820820820821,0.284844476784867,"Normal"
"604",0.828828828828828,0.282969221004931,"Normal"
"605",0.836836836836837,0.281088284592474,"Normal"
"606",0.844844844844845,0.279201945740075,"Normal"
"607",0.852852852852853,0.277310481818125,"Normal"
"608",0.860860860860861,0.275414169309444,"Normal"
"609",0.868868868868869,0.273513283744617,"Normal"
"610",0.876876876876877,0.271608099638066,"Normal"
"611",0.884884884884885,0.269698890424904,"Normal"
"612",0.892892892892893,0.267785928398552,"Normal"
"613",0.900900900900901,0.265869484649172,"Normal"
"614",0.908908908908909,0.263949829002911,"Normal"
"615",0.916916916916917,0.262027229961987,"Normal"
"616",0.924924924924925,0.260101954645624,"Normal"
"617",0.932932932932933,0.258174268731856,"Normal"
"618",0.940940940940941,0.256244436400228,"Normal"
"619",0.948948948948949,0.254312720275384,"Normal"
"620",0.956956956956957,0.252379381371581,"Normal"
"621",0.964964964964965,0.250444679038131,"Normal"
"622",0.972972972972973,0.248508870905785,"Normal"
"623",0.980980980980981,0.246572212834085,"Normal"
"624",0.988988988988989,0.244634958859672,"Normal"
"625",0.996996996996997,0.242697361145593,"Normal"
"626",1.00500500500501,0.24075966993159,"Normal"
"627",1.01301301301301,0.238822133485401,"Normal"
"628",1.02102102102102,0.236884998055083,"Normal"
"629",1.02902902902903,0.234948507822352,"Normal"
"630",1.03703703703704,0.233012904856966,"Normal"
"631",1.04504504504505,0.231078429072154,"Normal"
"632",1.05305305305305,0.229145318181096,"Normal"
"633",1.06106106106106,0.22721380765447,"Normal"
"634",1.06906906906907,0.225284130679062,"Normal"
"635",1.07707707707708,0.223356518117463,"Normal"
"636",1.08508508508509,0.221431198468836,"Normal"
"637",1.09309309309309,0.219508397830784,"Normal"
"638",1.1011011011011,0.217588339862305,"Normal"
"639",1.10910910910911,0.215671245747847,"Normal"
"640",1.11711711711712,0.21375733416247,"Normal"
"641",1.12512512512513,0.21184682123811,"Normal"
"642",1.13313313313313,0.209939920530956,"Normal"
"643",1.14114114114114,0.208036842989938,"Normal"
"644",1.14914914914915,0.206137796926331,"Normal"
"645",1.15715715715716,0.204242987984477,"Normal"
"646",1.16516516516517,0.202352619113618,"Normal"
"647",1.17317317317317,0.200466890540856,"Normal"
"648",1.18118118118118,0.198585999745227,"Normal"
"649",1.18918918918919,0.19671014143289,"Normal"
"650",1.1971971971972,0.194839507513435,"Normal"
"651",1.20520520520521,0.192974287077311,"Normal"
"652",1.21321321321321,0.191114666374361,"Normal"
"653",1.22122122122122,0.18926082879347,"Normal"
"654",1.22922922922923,0.187412954843324,"Normal"
"655",1.23723723723724,0.185571222134271,"Normal"
"656",1.24524524524525,0.183735805361283,"Normal"
"657",1.25325325325325,0.181906876288021,"Normal"
"658",1.26126126126126,0.180084603731981,"Normal"
"659",1.26926926926927,0.178269153550739,"Normal"
"660",1.27727727727728,0.176460688629273,"Normal"
"661",1.28528528528529,0.174659368868355,"Normal"
"662",1.29329329329329,0.172865351174024,"Normal"
"663",1.3013013013013,0.17107878944811,"Normal"
"664",1.30930930930931,0.169299834579821,"Normal"
"665",1.31731731731732,0.167528634438376,"Normal"
"666",1.32532532532533,0.165765333866673,"Normal"
"667",1.33333333333333,0.164010074675994,"Normal"
"668",1.34134134134134,0.16226299564173,"Normal"
"669",1.34934934934935,0.160524232500121,"Normal"
"670",1.35735735735736,0.158793917945997,"Normal"
"671",1.36536536536537,0.157072181631514,"Normal"
"672",1.37337337337337,0.155359150165875,"Normal"
"673",1.38138138138138,0.153654947116025,"Normal"
"674",1.38938938938939,0.151959693008306,"Normal"
"675",1.3973973973974,0.150273505331067,"Normal"
"676",1.40540540540541,0.148596498538208,"Normal"
"677",1.41341341341341,0.146928784053658,"Normal"
"678",1.42142142142142,0.14527047027677,"Normal"
"679",1.42942942942943,0.143621662588612,"Normal"
"680",1.43743743743744,0.141982463359159,"Normal"
"681",1.44544544544545,0.140352971955359,"Normal"
"682",1.45345345345345,0.13873328475006,"Normal"
"683",1.46146146146146,0.137123495131801,"Normal"
"684",1.46946946946947,0.13552369351543,"Normal"
"685",1.47747747747748,0.133933967353555,"Normal"
"686",1.48548548548549,0.132354401148798,"Normal"
"687",1.49349349349349,0.130785076466857,"Normal"
"688",1.5015015015015,0.129226071950339,"Normal"
"689",1.50950950950951,0.127677463333369,"Normal"
"690",1.51751751751752,0.12613932345695,"Normal"
"691",1.52552552552553,0.124611722285057,"Normal"
"692",1.53353353353353,0.123094726921466,"Normal"
"693",1.54154154154154,0.121588401627275,"Normal"
"694",1.54954954954955,0.120092807839133,"Normal"
"695",1.55755755755756,0.11860800418814,"Normal"
"696",1.56556556556557,0.117134046519405,"Normal"
"697",1.57357357357357,0.115670987912262,"Normal"
"698",1.58158158158158,0.114218878701105,"Normal"
"699",1.58958958958959,0.112777766496842,"Normal"
"700",1.5975975975976,0.111347696208955,"Normal"
"701",1.60560560560561,0.10992871006813,"Normal"
"702",1.61361361361361,0.108520847649465,"Normal"
"703",1.62162162162162,0.107124145896225,"Normal"
"704",1.62962962962963,0.105738639144131,"Normal"
"705",1.63763763763764,0.10436435914617,"Normal"
"706",1.64564564564565,0.103001335097907,"Normal"
"707",1.65365365365365,0.10164959366328,"Normal"
"708",1.66166166166166,0.100309159000872,"Normal"
"709",1.66966966966967,0.0989800527906321,"Normal"
"710",1.67767767767768,0.0976622942610365,"Normal"
"711",1.68568568568569,0.0963559002166692,"Normal"
"712",1.69369369369369,0.0950608850662112,"Normal"
"713",1.7017017017017,0.0937772608508176,"Normal"
"714",1.70970970970971,0.0925050372728685,"Normal"
"715",1.71771771771772,0.0912442217250772,"Normal"
"716",1.72572572572573,0.0899948193199405,"Normal"
"717",1.73373373373373,0.088756832919514,"Normal"
"718",1.74174174174174,0.0875302631654974,"Normal"
"719",1.74974974974975,0.086315108509615,"Normal"
"720",1.75775775775776,0.0851113652442723,"Normal"
"721",1.76576576576577,0.0839190275334778,"Normal"
"722",1.77377377377377,0.082738087444011,"Normal"
"723",1.78178178178178,0.0815685349768226,"Normal"
"724",1.78978978978979,0.0804103580986525,"Normal"
"725",1.7977977977978,0.0792635427738473,"Normal"
"726",1.80580580580581,0.0781280729963669,"Normal"
"727",1.81381381381381,0.0770039308219615,"Normal"
"728",1.82182182182182,0.0758910964005057,"Normal"
"729",1.82982982982983,0.0747895480084762,"Normal"
"730",1.83783783783784,0.0736992620815557,"Normal"
"731",1.84584584584585,0.0726202132473522,"Normal"
"732",1.85385385385385,0.0715523743582165,"Normal"
"733",1.86186186186186,0.0704957165241465,"Normal"
"734",1.86986986986987,0.0694502091457625,"Normal"
"735",1.87787787787788,0.0684158199473405,"Normal"
"736",1.88588588588589,0.0673925150098903,"Normal"
"737",1.89389389389389,0.0663802588042655,"Normal"
"738",1.9019019019019,0.0653790142242912,"Normal"
"739",1.90990990990991,0.0643887426198963,"Normal"
"740",1.91791791791792,0.06340940383024,"Normal"
"741",1.92592592592593,0.0624409562168171,"Normal"
"742",1.93393393393393,0.0614833566965309,"Normal"
"743",1.94194194194194,0.0605365607747232,"Normal"
"744",1.94994994994995,0.0596005225781457,"Normal"
"745",1.95795795795796,0.0586751948878651,"Normal"
"746",1.96596596596597,0.0577605291720876,"Normal"
"747",1.97397397397397,0.056856475618893,"Normal"
"748",1.98198198198198,0.0559629831688668,"Normal"
"749",1.98998998998999,0.0550799995476186,"Normal"
"750",1.997997997998,0.0542074712981785,"Normal"
"751",2.00600600600601,0.0533453438132581,"Normal"
"752",2.01401401401401,0.0524935613673681,"Normal"
"753",2.02202202202202,0.0516520671487823,"Normal"
"754",2.03003003003003,0.0508208032913361,"Normal"
"755",2.03803803803804,0.0499997109060533,"Normal"
"756",2.04604604604605,0.0491887301125894,"Normal"
"757",2.05405405405405,0.0483878000704834,"Normal"
"758",2.06206206206206,0.047596859010209,"Normal"
"759",2.07007007007007,0.0468158442640166,"Normal"
"760",2.07807807807808,0.0460446922965577,"Normal"
"761",2.08608608608609,0.0452833387352837,"Normal"
"762",2.09409409409409,0.0445317184006116,"Normal"
"763",2.1021021021021,0.043789765335848,"Normal"
"764",2.11011011011011,0.0430574128368641,"Normal"
"765",2.11811811811812,0.0423345934815158,"Normal"
"766",2.12612612612613,0.0416212391588004,"Normal"
"767",2.13413413413413,0.0409172810977437,"Normal"
"768",2.14214214214214,0.0402226498960119,"Normal"
"769",2.15015015015015,0.03953727554824,"Normal"
"770",2.15815815815816,0.0388610874740724,"Normal"
"771",2.16616616616617,0.03819401454591,"Normal"
"772",2.17417417417417,0.0375359851163567,"Normal"
"773",2.18218218218218,0.0368869270453615,"Normal"
"774",2.19019019019019,0.0362467677270497,"Normal"
"775",2.1981981981982,0.0356154341162401,"Normal"
"776",2.20620620620621,0.0349928527546413,"Normal"
"777",2.21421421421421,0.0343789497967251,"Normal"
"778",2.22222222222222,0.0337736510352706,"Normal"
"779",2.23023023023023,0.0331768819265761,"Normal"
"780",2.23823823823824,0.0325885676153351,"Normal"
"781",2.24624624624625,0.0320086329591724,"Normal"
"782",2.25425425425425,0.0314370025528369,"Normal"
"783",2.26226226226226,0.0308736007520491,"Normal"
"784",2.27027027027027,0.0303183516969979,"Normal"
"785",2.27827827827828,0.029771179335487,"Normal"
"786",2.28628628628629,0.0292320074457259,"Normal"
"787",2.29429429429429,0.0287007596587648,"Normal"
"788",2.3023023023023,0.0281773594805703,"Normal"
"789",2.31031031031031,0.0276617303137407,"Normal"
"790",2.31831831831832,0.0271537954788581,"Normal"
"791",2.32632632632633,0.0266534782354776,"Normal"
"792",2.33433433433433,0.0261607018027501,"Normal"
"793",2.34234234234234,0.0256753893796796,"Normal"
"794",2.35035035035035,0.0251974641650118,"Normal"
"795",2.35835835835836,0.0247268493767558,"Normal"
"796",2.36636636636637,0.0242634682713357,"Normal"
"797",2.37437437437437,0.023807244162374,"Normal"
"798",2.38238238238238,0.0233581004391047,"Normal"
"799",2.39039039039039,0.022915960584417,"Normal"
"800",2.3983983983984,0.0224807481925294,"Normal"
"801",2.40640640640641,0.0220523869862944,"Normal"
"802",2.41441441441441,0.0216308008341344,"Normal"
"803",2.42242242242242,0.0212159137666093,"Normal"
"804",2.43043043043043,0.0208076499926159,"Normal"
"805",2.43843843843844,0.020405933915221,"Normal"
"806",2.44644644644645,0.0200106901471285,"Normal"
"807",2.45445445445445,0.0196218435257817,"Normal"
"808",2.46246246246246,0.0192393191281025,"Normal"
"809",2.47047047047047,0.0188630422848682,"Normal"
"810",2.47847847847848,0.0184929385947284,"Normal"
"811",2.48648648648649,0.0181289339378626,"Normal"
"812",2.49449449449449,0.0177709544892815,"Normal"
"813",2.5025025025025,0.0174189267317727,"Normal"
"814",2.51051051051051,0.0170727774684938,"Normal"
"815",2.51851851851852,0.0167324338352152,"Normal"
"816",2.52652652652653,0.016397823312213,"Normal"
"817",2.53453453453453,0.0160688737358178,"Normal"
"818",2.54254254254254,0.0157455133096184,"Normal"
"819",2.55055055055055,0.0154276706153247,"Normal"
"820",2.55855855855856,0.0151152746232934,"Normal"
"821",2.56656656656657,0.0148082547027168,"Normal"
"822",2.57457457457457,0.0145065406314803,"Normal"
"823",2.58258258258258,0.014210062605689,"Normal"
"824",2.59059059059059,0.0139187512488692,"Normal"
"825",2.5985985985986,0.0136325376208454,"Normal"
"826",2.60660660660661,0.0133513532262973,"Normal"
"827",2.61461461461461,0.0130751300230007,"Normal"
"828",2.62262262262262,0.0128038004297541,"Normal"
"829",2.63063063063063,0.0125372973339956,"Normal"
"830",2.63863863863864,0.0122755540991133,"Normal"
"831",2.64664664664665,0.0120185045714526,"Normal"
"832",2.65465465465465,0.0117660830870247,"Normal"
"833",2.66266266266266,0.0115182244779185,"Normal"
"834",2.67067067067067,0.0112748640784219,"Normal"
"835",2.67867867867868,0.011035937730854,"Normal"
"836",2.68668668668669,0.0108013817911136,"Normal"
"837",2.69469469469469,0.0105711331339476,"Normal"
"838",2.7027027027027,0.0103451291579421,"Normal"
"839",2.71071071071071,0.0101233077902421,"Normal"
"840",2.71871871871872,0.00990560749100247,"Normal"
"841",2.72672672672673,0.00969196725757422,"Normal"
"842",2.73473473473473,0.00948232662843099,"Normal"
"843",2.74274274274274,0.00927662568683898,"Normal"
"844",2.75075075075075,0.00907480506427511,"Normal"
"845",2.75875875875876,0.00887680594359712,"Normal"
"846",2.76676676676677,0.00868257006197001,"Normal"
"847",2.77477477477477,0.00849203971355293,"Normal"
"848",2.78278278278278,0.00830515775195071,"Normal"
"849",2.79079079079079,0.00812186759243432,"Normal"
"850",2.7987987987988,0.00794211321393438,"Normal"
"851",2.80680680680681,0.0077658391608121,"Normal"
"852",2.81481481481481,0.00759299054441176,"Normal"
"853",2.82282282282282,0.00742351304439893,"Normal"
"854",2.83083083083083,0.00725735290988893,"Normal"
"855",2.83883883883884,0.00709445696036947,"Normal"
"856",2.84684684684685,0.0069347725864219,"Normal"
"857",2.85485485485485,0.0067782477502453,"Normal"
"858",2.86286286286286,0.00662483098598741,"Normal"
"859",2.87087087087087,0.00647447139988703,"Normal"
"860",2.87887887887888,0.00632711867023165,"Normal"
"861",2.88688688688689,0.00618272304713484,"Normal"
"862",2.89489489489489,0.00604123535213746,"Normal"
"863",2.9029029029029,0.00590260697763673,"Normal"
"864",2.91091091091091,0.0057667898861475,"Normal"
"865",2.91891891891892,0.00563373660939975,"Normal"
"866",2.92692692692693,0.00550340024727644,"Normal"
"867",2.93493493493493,0.00537573446659573,"Normal"
"868",2.94294294294294,0.00525069349974172,"Normal"
"869",2.95095095095095,0.00512823214314764,"Normal"
"870",2.95895895895896,0.00500830575563558,"Normal"
"871",2.96696696696697,0.00489087025661667,"Normal"
"872",2.97497497497497,0.00477588212415564,"Normal"
"873",2.98298298298298,0.00466329839290368,"Normal"
"874",2.99099099099099,0.00455307665190356,"Normal"
"875",2.998998998999,0.00444517504227067,"Normal"
"876",3.00700700700701,0.00433955225475399,"Normal"
"877",3.01501501501502,0.00423616752718052,"Normal"
"878",3.02302302302302,0.0041349806417872,"Normal"
"879",3.03103103103103,0.00403595192244368,"Normal"
"880",3.03903903903904,0.00393904223176991,"Normal"
"881",3.04704704704705,0.00384421296815189,"Normal"
"882",3.05505505505506,0.00375142606265932,"Normal"
"883",3.06306306306306,0.00366064397586864,"Normal"
"884",3.07107107107107,0.00357182969459489,"Normal"
"885",3.07907907907908,0.00348494672853594,"Normal"
"886",3.08708708708709,0.00339995910683238,"Normal"
"887",3.0950950950951,0.00331683137454643,"Normal"
"888",3.1031031031031,0.00323552858906328,"Normal"
"889",3.11111111111111,0.00315601631641805,"Normal"
"890",3.11911911911912,0.00307826062755151,"Normal"
"891",3.12712712712713,0.00300222809449793,"Normal"
"892",3.13513513513514,0.00292788578650791,"Normal"
"893",3.14314314314314,0.00285520126610952,"Normal"
"894",3.15115115115115,0.00278414258511062,"Normal"
"895",3.15915915915916,0.00271467828054533,"Normal"
"896",3.16716716716717,0.00264677737056774,"Normal"
"897",3.17517517517518,0.00258040935029545,"Normal"
"898",3.18318318318318,0.00251554418760605,"Normal"
"899",3.19119119119119,0.00245215231888919,"Normal"
"900",3.1991991991992,0.00239020464475689,"Normal"
"901",3.20720720720721,0.00232967252571501,"Normal"
"902",3.21521521521522,0.00227052777779815,"Normal"
"903",3.22322322322322,0.00221274266817093,"Normal"
"904",3.23123123123123,0.00215628991069792,"Normal"
"905",3.23923923923924,0.00210114266148476,"Normal"
"906",3.24724724724725,0.00204727451439301,"Normal"
"907",3.25525525525526,0.00199465949653091,"Normal"
"908",3.26326326326326,0.00194327206372255,"Normal"
"909",3.27127127127127,0.00189308709595757,"Normal"
"910",3.27927927927928,0.00184407989282385,"Normal"
"911",3.28728728728729,0.00179622616892505,"Normal"
"912",3.2952952952953,0.00174950204928538,"Normal"
"913",3.3033033033033,0.00170388406474362,"Normal"
"914",3.31131131131131,0.00165934914733832,"Normal"
"915",3.31931931931932,0.00161587462568624,"Normal"
"916",3.32732732732733,0.00157343822035606,"Normal"
"917",3.33533533533534,0.00153201803923895,"Normal"
"918",3.34334334334334,0.0014915925729182,"Normal"
"919",3.35135135135135,0.00145214069003938,"Normal"
"920",3.35935935935936,0.001413641632683,"Normal"
"921",3.36736736736737,0.00137607501174126,"Normal"
"922",3.37537537537538,0.00133942080230046,"Normal"
"923",3.38338338338338,0.00130365933903089,"Normal"
"924",3.39139139139139,0.00126877131158549,"Normal"
"925",3.3993993993994,0.00123473776000907,"Normal"
"926",3.40740740740741,0.00120154007015926,"Normal"
"927",3.41541541541542,0.00116915996914087,"Normal"
"928",3.42342342342342,0.00113757952075483,"Normal"
"929",3.43143143143143,0.00110678112096324,"Normal"
"930",3.43943943943944,0.0010767474933716,"Normal"
"931",3.44744744744745,0.00104746168472971,"Normal"
"932",3.45545545545546,0.0010189070604522,"Normal"
"933",3.46346346346346,0.000991067300160061,"Normal"
"934",3.47147147147147,0.000963926393244148,"Normal"
"935",3.47947947947948,0.000937468634451866,"Normal"
"936",3.48748748748749,0.00091167861949796,"Normal"
"937",3.4954954954955,0.000886541240700502,"Normal"
"938",3.5035035035035,0.000862041682643008,"Normal"
"939",3.51151151151151,0.000838165417863601,"Normal"
"940",3.51951951951952,0.00081489820257214,"Normal"
"941",3.52752752752753,0.000792226072396121,"Normal"
"942",3.53553553553554,0.000770135338156225,"Normal"
"943",3.54354354354354,0.000748612581672247,"Normal"
"944",3.55155155155155,0.000727644651600165,"Normal"
"945",3.55955955955956,0.000707218659301081,"Normal"
"946",3.56756756756757,0.000687321974742665,"Normal"
"947",3.57557557557558,0.000667942222433796,"Normal"
"948",3.58358358358358,0.000649067277392974,"Normal"
"949",3.59159159159159,0.000630685261151104,"Normal"
"950",3.5995995995996,0.000612784537789192,"Normal"
"951",3.60760760760761,0.000595353710011453,"Normal"
"952",3.61561561561562,0.00057838161525435,"Normal"
"953",3.62362362362362,0.000561857321831992,"Normal"
"954",3.63163163163163,0.000545770125118335,"Normal"
"955",3.63963963963964,0.000530109543766577,"Normal"
"956",3.64764764764765,0.000514865315966112,"Normal"
"957",3.65565565565566,0.000500027395737409,"Normal"
"958",3.66366366366366,0.000485585949265104,"Normal"
"959",3.67167167167167,0.000471531351269623,"Normal"
"960",3.67967967967968,0.000457854181417586,"Normal"
"961",3.68768768768769,0.00044454522077123,"Normal"
"962",3.6956956956957,0.00043159544827708,"Normal"
"963",3.7037037037037,0.000418996037294059,"Normal"
"964",3.71171171171171,0.000406738352161196,"Normal"
"965",3.71971971971972,0.000394813944805093,"Normal"
"966",3.72772772772773,0.000383214551387261,"Normal"
"967",3.73573573573574,0.000371932088991452,"Normal"
"968",3.74374374374374,0.000360958652351047,"Normal"
"969",3.75175175175175,0.000350286510616579,"Normal"
"970",3.75975975975976,0.000339908104163431,"Normal"
"971",3.76776776776777,0.000329816041439723,"Normal"
"972",3.77577577577578,0.000320003095854415,"Normal"
"973",3.78378378378378,0.0003104622027056,"Normal"
"974",3.79179179179179,0.000301186456148956,"Normal"
"975",3.7997997997998,0.000292169106206322,"Normal"
"976",3.80780780780781,0.000283403555814325,"Normal"
"977",3.81581581581582,0.000274883357912987,"Normal"
"978",3.82382382382382,0.000266602212574214,"Normal"
"979",3.83183183183183,0.000258553964170059,"Normal"
"980",3.83983983983984,0.000250732598580649,"Normal"
"981",3.84784784784785,0.000243132240441603,"Normal"
"982",3.85585585585586,0.000235747150430845,"Normal"
"983",3.86386386386386,0.000228571722594601,"Normal"
"984",3.87187187187187,0.000221600481712426,"Normal"
"985",3.87987987987988,0.000214828080701088,"Normal"
"986",3.88788788788789,0.000208249298057069,"Normal"
"987",3.8958958958959,0.000201859035337517,"Normal"
"988",3.9039039039039,0.000195652314679408,"Normal"
"989",3.91191191191191,0.000189624276356684,"Normal"
"990",3.91991991991992,0.000183770176375138,"Normal"
"991",3.92792792792793,0.00017808538410479,"Normal"
"992",3.93593593593594,0.000172565379949497,"Normal"
"993",3.94394394394394,0.00016720575305353,"Normal"
"994",3.95195195195195,0.00016200219904485,"Normal"
"995",3.95995995995996,0.000156950517814782,"Normal"
"996",3.96796796796797,0.000152046611333821,"Normal"
"997",3.97597597597598,0.000147286481503255,"Normal"
"998",3.98398398398398,0.000142666228042307,"Normal"
"999",3.99199199199199,0.000138182046410498,"Normal"
"1000",4,0.000133830225764885,"Normal"
"1001",-4,0.00670820393249937,"T"
"1002",-3.99199199199199,0.00676217148602162,"T"
"1003",-3.98398398398398,0.00681663884909662,"T"
"1004",-3.97597597597598,0.00687161117043251,"T"
"1005",-3.96796796796797,0.00692709365594748,"T"
"1006",-3.95995995995996,0.00698309156943287,"T"
"1007",-3.95195195195195,0.00703961023322408,"T"
"1008",-3.94394394394394,0.00709665502887912,"T"
"1009",-3.93593593593594,0.00715423139786499,"T"
"1010",-3.92792792792793,0.00721234484225193,"T"
"1011",-3.91991991991992,0.00727100092541572,"T"
"1012",-3.91191191191191,0.0073302052727479,"T"
"1013",-3.9039039039039,0.00738996357237432,"T"
"1014",-3.8958958958959,0.00745028157588168,"T"
"1015",-3.88788788788789,0.00751116509905254,"T"
"1016",-3.87987987987988,0.00757262002260871,"T"
"1017",-3.87187187187187,0.00763465229296298,"T"
"1018",-3.86386386386386,0.00769726792297954,"T"
"1019",-3.85585585585586,0.00776047299274299,"T"
"1020",-3.84784784784785,0.00782427365033606,"T"
"1021",-3.83983983983984,0.00788867611262616,"T"
"1022",-3.83183183183183,0.00795368666606083,"T"
"1023",-3.82382382382382,0.00801931166747216,"T"
"1024",-3.81581581581582,0.00808555754489026,"T"
"1025",-3.80780780780781,0.00815243079836596,"T"
"1026",-3.7997997997998,0.00821993800080267,"T"
"1027",-3.79179179179179,0.00828808579879761,"T"
"1028",-3.78378378378378,0.00835688091349246,"T"
"1029",-3.77577577577578,0.00842633014143354,"T"
"1030",-3.76776776776777,0.00849644035544152,"T"
"1031",-3.75975975975976,0.00856721850549086,"T"
"1032",-3.75175175175175,0.00863867161959903,"T"
"1033",-3.74374374374374,0.0087108068047256,"T"
"1034",-3.73573573573574,0.00878363124768123,"T"
"1035",-3.72772772772773,0.00885715221604675,"T"
"1036",-3.71971971971972,0.00893137705910229,"T"
"1037",-3.71171171171171,0.00900631320876682,"T"
"1038",-3.7037037037037,0.00908196818054771,"T"
"1039",-3.6956956956957,0.00915834957450098,"T"
"1040",-3.68768768768769,0.00923546507620181,"T"
"1041",-3.67967967967968,0.00931332245772576,"T"
"1042",-3.67167167167167,0.00939192957864057,"T"
"1043",-3.66366366366366,0.00947129438700881,"T"
"1044",-3.65565565565566,0.00955142492040124,"T"
"1045",-3.64764764764765,0.00963232930692125,"T"
"1046",-3.63963963963964,0.0097140157662402,"T"
"1047",-3.63163163163163,0.00979649261064387,"T"
"1048",-3.62362362362362,0.00987976824609025,"T"
"1049",-3.61561561561562,0.00996385117327838,"T"
"1050",-3.60760760760761,0.0100487499887287,"T"
"1051",-3.5995995995996,0.010134473385875,"T"
"1052",-3.59159159159159,0.0102210301561675,"T"
"1053",-3.58358358358358,0.0103084291901879,"T"
"1054",-3.57557557557558,0.010396679478776,"T"
"1055",-3.56756756756757,0.0104857901141682,"T"
"1056",-3.55955955955956,0.0105757702911479,"T"
"1057",-3.55155155155155,0.0106666293082074,"T"
"1058",-3.54354354354354,0.0107583765687227,"T"
"1059",-3.53553553553554,0.0108510215821398,"T"
"1060",-3.52752752752753,0.0109445739651728,"T"
"1061",-3.51951951951952,0.0110390434430157,"T"
"1062",-3.51151151151151,0.0111344398505651,"T"
"1063",-3.5035035035035,0.0112307731336557,"T"
"1064",-3.4954954954955,0.011328053350309,"T"
"1065",-3.48748748748749,0.011426290671994,"T"
"1066",-3.47947947947948,0.0115254953849001,"T"
"1067",-3.47147147147147,0.0116256778912238,"T"
"1068",-3.46346346346346,0.0117268487104674,"T"
"1069",-3.45545545545546,0.0118290184807509,"T"
"1070",-3.44744744744745,0.0119321979601363,"T"
"1071",-3.43943943943944,0.0120363980279657,"T"
"1072",-3.43143143143143,0.0121416296862121,"T"
"1073",-3.42342342342342,0.0122479040608428,"T"
